TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP
799,002,2024-05-10,22,37,1,2024-05-10 22:37:00,10.10.0.81
799,002,2024-05-12,7,34,0,2024-05-12 07:34:00,10.10.0.80
799,002,2024-05-12,16,34,1,2024-05-12 16:34:00,10.10.0.81
799,002,2024-05-13,12,4,0,2024-05-13 12:04:00,10.10.0.80
799,002,2024-05-13,22,19,1,2024-05-13 22:19:00,10.10.0.81
800,002,2024-05-01,9,5,0,2024-05-01 09:05:00,10.10.0.80
800,002,2024-05-01,21,8,0,2024-05-01 21:08:00,10.10.0.80
800,002,2024-05-02,9,2,0,2024-05-02 09:02:00,10.10.0.80
800,002,2024-05-02,20,51,1,2024-05-02 20:51:00,10.10.0.81
800,002,2024-05-03,7,37,0,2024-05-03 07:37:00,10.10.0.80
800,002,2024-05-03,20,25,1,2024-05-03 20:25:00,10.10.0.81
800,002,2024-05-04,8,2,0,2024-05-04 08:02:00,10.10.0.80
800,002,2024-05-04,18,21,1,2024-05-04 18:21:00,10.10.0.81
800,002,2024-05-05,8,19,0,2024-05-05 08:19:00,10.10.0.80
800,002,2024-05-05,18,6,1,2024-05-05 18:06:00,10.10.0.81
800,002,2024-05-06,7,59,0,2024-05-06 07:59:00,10.10.0.80
800,002,2024-05-06,20,20,1,2024-05-06 20:20:00,10.10.0.81
800,002,2024-05-07,19,57,1,2024-05-07 19:57:00,10.10.0.81
800,002,2024-05-08,10,21,0,2024-05-08 10:21:00,10.10.0.80
800,002,2024-05-08,19,58,1,2024-05-08 19:58:00,10.10.0.81
800,002,2024-05-09,8,1,0,2024-05-09 08:01:00,10.10.0.80
800,002,2024-05-09,19,34,1,2024-05-09 19:34:00,10.10.0.81
800,002,2024-05-10,10,57,0,2024-05-10 10:57:00,10.10.0.80
800,002,2024-05-10,21,13,1,2024-05-10 21:13:00,10.10.0.81
800,002,2024-05-11,8,0,0,2024-05-11 08:00:00,10.10.0.80
800,002,2024-05-11,16,57,1,2024-05-11 16:57:00,10.10.0.81
800,002,2024-05-13,20,19,0,2024-05-13 20:19:00,10.10.0.80
801,002,2024-05-01,6,57,0,2024-05-01 06:57:00,10.10.0.80
801,002,2024-05-01,16,23,1,2024-05-01 16:23:00,10.10.0.81
801,002,2024-05-02,7,0,0,2024-05-02 07:00:00,10.10.0.80
801,002,2024-05-02,16,47,1,2024-05-02 16:47:00,10.10.0.81
801,002,2024-05-03,7,2,0,2024-05-03 07:02:00,10.10.0.80
801,002,2024-05-03,16,44,1,2024-05-03 16:44:00,10.10.0.81
801,002,2024-05-04,7,4,0,2024-05-04 07:04:00,10.10.0.80
801,002,2024-05-04,16,29,1,2024-05-04 16:29:00,10.10.0.81
801,002,2024-05-05,7,5,0,2024-05-05 07:05:00,10.10.0.80
801,002,2024-05-05,16,30,1,2024-05-05 16:30:00,10.10.0.81
801,002,2024-05-06,7,6,0,2024-05-06 07:06:00,10.10.0.80
801,002,2024-05-06,16,34,1,2024-05-06 16:34:00,10.10.0.81
801,002,2024-05-07,7,3,0,2024-05-07 07:03:00,10.10.0.80
801,002,2024-05-07,17,7,1,2024-05-07 17:07:00,10.10.0.81
801,002,2024-05-08,7,7,0,2024-05-08 07:07:00,10.10.0.80
801,002,2024-05-08,16,43,1,2024-05-08 16:43:00,10.10.0.81
801,002,2024-05-10,7,8,0,2024-05-10 07:08:00,10.10.0.80
801,002,2024-05-10,16,32,1,2024-05-10 16:32:00,10.10.0.81
801,002,2024-05-11,7,8,0,2024-05-11 07:08:00,10.10.0.80
801,002,2024-05-11,16,52,1,2024-05-11 16:52:00,10.10.0.81
801,002,2024-05-12,7,23,0,2024-05-12 07:23:00,10.10.0.80
801,002,2024-05-12,16,34,1,2024-05-12 16:34:00,10.10.0.81
801,002,2024-05-13,7,18,0,2024-05-13 07:18:00,10.10.0.80
801,002,2024-05-13,16,46,1,2024-05-13 16:46:00,10.10.0.81
802,002,2024-05-01,12,53,0,2024-05-01 12:53:00,10.10.0.80
802,002,2024-05-01,21,46,1,2024-05-01 21:46:00,10.10.0.81
802,002,2024-05-02,12,52,0,2024-05-02 12:52:00,10.10.0.80
802,002,2024-05-02,22,1,1,2024-05-02 22:01:00,10.10.0.81
802,002,2024-05-03,12,51,0,2024-05-03 12:51:00,10.10.0.80
802,002,2024-05-03,21,48,1,2024-05-03 21:48:00,10.10.0.81
802,002,2024-05-04,7,43,0,2024-05-04 07:43:00,10.10.0.80
802,002,2024-05-04,15,59,1,2024-05-04 15:59:00,10.10.0.81
802,002,2024-05-05,8,39,0,2024-05-05 08:39:00,10.10.0.80
802,002,2024-05-05,16,28,0,2024-05-05 16:28:00,10.10.0.80
802,002,2024-05-06,8,6,0,2024-05-06 08:06:00,10.10.0.80
802,002,2024-05-06,16,58,0,2024-05-06 16:58:00,10.10.0.80
802,002,2024-05-07,12,31,0,2024-05-07 12:31:00,10.10.0.80
802,002,2024-05-07,15,11,1,2024-05-07 15:11:00,10.10.0.81
802,002,2024-05-07,17,54,0,2024-05-07 17:54:00,10.10.0.80
802,002,2024-05-07,22,27,1,2024-05-07 22:27:00,10.10.0.81
802,002,2024-05-08,12,47,0,2024-05-08 12:47:00,10.10.0.80
802,002,2024-05-08,22,19,1,2024-05-08 22:19:00,10.10.0.81
802,002,2024-05-10,7,44,0,2024-05-10 07:44:00,10.10.0.80
802,002,2024-05-10,16,42,1,2024-05-10 16:42:00,10.10.0.81
802,002,2024-05-11,12,39,0,2024-05-11 12:39:00,10.10.0.80
802,002,2024-05-11,22,49,1,2024-05-11 22:49:00,10.10.0.81
802,002,2024-05-12,7,56,0,2024-05-12 07:56:00,10.10.0.80
802,002,2024-05-12,16,4,1,2024-05-12 16:04:00,10.10.0.81
803,002,2024-05-01,12,54,0,2024-05-01 12:54:00,10.10.0.80
803,002,2024-05-01,21,46,1,2024-05-01 21:46:00,10.10.0.81
803,002,2024-05-02,12,52,0,2024-05-02 12:52:00,10.10.0.80
803,002,2024-05-02,22,1,1,2024-05-02 22:01:00,10.10.0.81
803,002,2024-05-03,12,51,0,2024-05-03 12:51:00,10.10.0.80
803,002,2024-05-03,21,48,1,2024-05-03 21:48:00,10.10.0.81
803,002,2024-05-04,12,49,0,2024-05-04 12:49:00,10.10.0.80
803,002,2024-05-04,21,25,1,2024-05-04 21:25:00,10.10.0.81
803,002,2024-05-05,12,46,0,2024-05-05 12:46:00,10.10.0.80
803,002,2024-05-05,22,23,1,2024-05-05 22:23:00,10.10.0.81
803,002,2024-05-06,12,48,0,2024-05-06 12:48:00,10.10.0.80
803,002,2024-05-06,22,27,1,2024-05-06 22:27:00,10.10.0.81
803,002,2024-05-07,12,31,0,2024-05-07 12:31:00,10.10.0.80
803,002,2024-05-07,22,27,1,2024-05-07 22:27:00,10.10.0.81
803,002,2024-05-08,12,47,0,2024-05-08 12:47:00,10.10.0.80
803,002,2024-05-08,22,19,1,2024-05-08 22:19:00,10.10.0.81
803,002,2024-05-10,7,44,0,2024-05-10 07:44:00,10.10.0.80
803,002,2024-05-10,16,42,1,2024-05-10 16:42:00,10.10.0.81
803,002,2024-05-11,12,39,0,2024-05-11 12:39:00,10.10.0.80
803,002,2024-05-11,22,49,1,2024-05-11 22:49:00,10.10.0.81
803,002,2024-05-12,7,56,0,2024-05-12 07:56:00,10.10.0.80
803,002,2024-05-12,16,4,1,2024-05-12 16:04:00,10.10.0.81
804,002,2024-05-01,8,11,0,2024-05-01 08:11:00,10.10.0.80
804,002,2024-05-01,16,31,1,2024-05-01 16:31:00,10.10.0.81
804,002,2024-05-02,8,0,0,2024-05-02 08:00:00,10.10.0.80
804,002,2024-05-02,17,17,1,2024-05-02 17:17:00,10.10.0.81
804,002,2024-05-03,8,6,0,2024-05-03 08:06:00,10.10.0.80
804,002,2024-05-03,17,6,1,2024-05-03 17:06:00,10.10.0.81
804,002,2024-05-04,8,1,0,2024-05-04 08:01:00,10.10.0.80
804,002,2024-05-04,17,12,1,2024-05-04 17:12:00,10.10.0.81
804,002,2024-05-05,8,10,0,2024-05-05 08:10:00,10.10.0.80
804,002,2024-05-05,17,17,1,2024-05-05 17:17:00,10.10.0.81
804,002,2024-05-06,7,59,0,2024-05-06 07:59:00,10.10.0.80
804,002,2024-05-06,17,5,1,2024-05-06 17:05:00,10.10.0.81
804,002,2024-05-07,8,2,0,2024-05-07 08:02:00,10.10.0.80
804,002,2024-05-07,17,0,1,2024-05-07 17:00:00,10.10.0.81
804,002,2024-05-08,8,4,0,2024-05-08 08:04:00,10.10.0.80
804,002,2024-05-08,17,9,1,2024-05-08 17:09:00,10.10.0.81
804,002,2024-05-09,8,8,0,2024-05-09 08:08:00,10.10.0.80
804,002,2024-05-09,17,1,1,2024-05-09 17:01:00,10.10.0.81
804,002,2024-05-11,8,8,0,2024-05-11 08:08:00,10.10.0.80
804,002,2024-05-11,17,9,1,2024-05-11 17:09:00,10.10.0.81
804,002,2024-05-12,8,10,0,2024-05-12 08:10:00,10.10.0.80
804,002,2024-05-12,17,12,1,2024-05-12 17:12:00,10.10.0.81
804,002,2024-05-13,8,5,0,2024-05-13 08:05:00,10.10.0.80
804,002,2024-05-13,16,56,1,2024-05-13 16:56:00,10.10.0.81
