TOKEN,PDATE,INTIME1,OUTTIME1,INTIME2,OUTTIME2,INTIME3,OUTTIME3,INTIME4,OUTTIME4,INTIME,OUTTIME,TOTALTIME,REMARKS,MODE,PUNCH_STATUS,OT,SHIFT_STATUS,SHIFT_ST,SHIFT_ED,WORKHRS
10002,2025-10-20,2025-10-20 13:50,2025-10-20 21:00,,,,,,,2025-10-20 13:50,2025-10-20 21:00,07:10,,1.0,HD,00:00,1S,2025-10-20 06:00:00,2025-10-20 14:30:00,8.3
10002,2025-10-21,2025-10-21 13:50,2025-10-21 21:00,,,,,,,2025-10-21 13:50,2025-10-21 21:00,07:10,,1.0,HD,00:00,1S,2025-10-21 06:00:00,2025-10-21 14:30:00,8.3
10002,2025-10-21,2025-10-21 13:50,2025-10-21 21:00,,,,,,,2025-10-21 13:50,2025-10-21 21:00,07:10,,1.0,HD,00:00,1S,2025-10-21 06:00:00,2025-10-21 14:30:00,8.3
10002,2025-10-22,2025-10-22 13:50,2025-10-22 21:00,,,,,,,2025-10-22 13:50,2025-10-22 21:00,07:10,,1.0,HD,00:00,1S,2025-10-22 06:00:00,2025-10-22 14:30:00,8.3
10002,2025-10-22,2025-10-22 13:50,2025-10-22 21:00,,,,,,,2025-10-22 13:50,2025-10-22 21:00,07:10,,1.0,HD,00:00,1S,2025-10-22 06:00:00,2025-10-22 14:30:00,8.3
10002,2025-10-23,2025-10-23 13:50,2025-10-23 18:00,,,,,,,2025-10-23 13:50,2025-10-23 18:00,04:10,,1.0,HD,00:00,1S,2025-10-23 06:00:00,2025-10-23 14:30:00,8.3
10002,2025-10-23,2025-10-23 13:50,2025-10-23 18:00,,,,,,,2025-10-23 13:50,2025-10-23 18:00,04:10,,1.0,HD,00:00,1S,2025-10-23 06:00:00,2025-10-23 14:30:00,8.3
10002,2025-10-24,2025-10-24 13:50,2025-10-24 21:00,,,,,,,2025-10-24 13:50,2025-10-24 21:00,07:10,,1.0,HD,00:00,1S,2025-10-24 06:00:00,2025-10-24 14:30:00,8.3
10002,2025-10-24,2025-10-24 13:50,2025-10-24 21:00,,,,,,,2025-10-24 13:50,2025-10-24 21:00,07:10,,1.0,HD,00:00,1S,2025-10-24 06:00:00,2025-10-24 14:30:00,8.3
10002,2025-10-25,2025-10-25 13:50,2025-10-25 21:00,,,,,,,2025-10-25 13:50,2025-10-25 21:00,07:10,,1.0,HD,00:00,1S,2025-10-25 06:00:00,2025-10-25 14:30:00,8.3
10002,2025-10-25,2025-10-25 13:50,2025-10-25 21:00,,,,,,,2025-10-25 13:50,2025-10-25 21:00,07:10,,1.0,HD,00:00,1S,2025-10-25 06:00:00,2025-10-25 14:30:00,8.3
10002,2025-10-26,2025-10-26 20:50,2025-10-27 07:35,,,,,,,2025-10-26 20:50,2025-10-27 07:35,10:45,,1.0,PR,02:45,1S,2025-10-26 06:00:00,2025-10-26 14:30:00,8.3
10002,2025-10-26,2025-10-26 20:50,2025-10-27 07:35,,,,,,,2025-10-26 20:50,2025-10-27 07:35,10:45,,1.0,PR,02:45,1S,2025-10-26 06:00:00,2025-10-26 14:30:00,8.3
10002,2025-10-27,2025-10-27 20:50,2025-10-28 07:15,,,,,,,2025-10-27 20:50,2025-10-28 07:15,10:25,,1.0,PR,02:25,1S,2025-10-27 06:00:00,2025-10-27 14:30:00,8.3
10002,2025-10-27,2025-10-27 20:50,2025-10-28 07:15,,,,,,,2025-10-27 20:50,2025-10-28 07:15,10:25,,1.0,PR,02:25,1S,2025-10-27 06:00:00,2025-10-27 14:30:00,8.3
10002,2025-10-28,2025-10-28 20:50,2025-10-29 07:00,,,,,,,2025-10-28 20:50,2025-10-29 07:00,10:10,,1.0,PR,02:10,1S,2025-10-28 06:00:00,2025-10-28 14:30:00,8.3
10002,2025-10-28,2025-10-28 20:50,2025-10-29 07:00,,,,,,,2025-10-28 20:50,2025-10-29 07:00,10:10,,1.0,PR,02:10,1S,2025-10-28 06:00:00,2025-10-28 14:30:00,8.3
10002,2025-10-29,,,,,,,,,,,,,,AB,,1S,2025-10-29 06:00:00,2025-10-29 14:30:00,8.3
10002,2025-10-29,,,,,,,,,,,,,,AB,,1S,2025-10-29 06:00:00,2025-10-29 14:30:00,8.3
10002,2025-10-30,,,,,,,,,,,,,,AB,,1S,2025-10-30 06:00:00,2025-10-30 14:30:00,8.3
10002,2025-10-30,,,,,,,,,,,,,,AB,,1S,2025-10-30 06:00:00,2025-10-30 14:30:00,8.3
10002,2025-10-31,,,,,,,,,,,,,,AB,,1S,2025-10-31 06:00:00,2025-10-31 14:30:00,8.3
10002,2025-10-31,,,,,,,,,,,,,,AB,,1S,2025-10-31 06:00:00,2025-10-31 14:30:00,8.3
10003,2025-10-01,,,,,,,,,,,,,,AB,,1S,2025-10-01 06:00:00,2025-10-01 14:30:00,8.3
10003,2025-10-01,,,,,,,,,,,,,,AB,,1S,2025-10-01 06:00:00,2025-10-01 14:30:00,8.3
10003,2025-10-02,,,,,,,,,,,,,,AB,,1S,2025-10-02 06:00:00,2025-10-02 14:30:00,8.3
10003,2025-10-02,,,,,,,,,,,,,,AB,,1S,2025-10-02 06:00:00,2025-10-02 14:30:00,8.3
10003,2025-10-03,2025-10-03 13:50,2025-10-03 21:00,,,,,,,2025-10-03 13:50,2025-10-03 21:00,07:10,,1.0,HD,00:00,1S,2025-10-03 06:00:00,2025-10-03 14:30:00,8.3
