TOKEN,PDATE,PDTIME,MCIP
11557,2024-04-15,2024-04-15 17:30:00,CGCA222560023
11409,2024-04-15,2024-04-15 17:30:00,CGCA222560175
3023,2024-04-15,2024-04-15 17:31:00,CGCA222560175
8157,2024-04-15,2024-04-15 17:33:00,CGCA222560176
8127,2024-04-15,2024-04-15 17:33:00,CGCA222560176
11177,2024-04-15,2024-04-15 17:35:00,CGCA222560023
11268,2024-04-15,2024-04-15 17:35:00,CGCA222560023
11076,2024-04-15,2024-04-15 17:36:00,CGCA222560175
3015,2024-04-15,2024-04-15 17:39:00,CGCA222560183
11370,2024-04-15,2024-04-15 17:39:00,CGCA222560175
21,2024-04-15,2024-04-15 17:44:00,CGCA222560183
214,2024-04-15,2024-04-15 17:44:00,CGCA222560183
6002,2024-04-15,2024-04-15 17:45:00,CGCA222560176
215,2024-04-15,2024-04-15 17:46:00,CGCA222560183
33,2024-04-15,2024-04-15 17:48:00,CGCA222560183
209,2024-04-15,2024-04-15 17:54:00,CGCA222560183
8252,2024-04-15,2024-04-15 17:56:00,CGCA222560176
6083,2024-04-15,2024-04-15 17:57:00,CGCA222560176
6069,2024-04-15,2024-04-15 17:57:00,CGCA222560183
210,2024-04-15,2024-04-15 18:03:00,CGCA222560183
2025,2024-04-15,2024-04-15 18:06:00,CGCA222560183
11414,2024-04-15,2024-04-15 18:08:00,CGCA222560155
11522,2024-04-15,2024-04-15 18:08:00,CGCA222560155
105,2024-04-15,2024-04-15 18:20:00,CGCA222560183
3023,2024-04-15,2024-04-15 18:22:00,CGCA222560175
11082,2024-04-15,2024-04-15 18:23:00,CGCA222560155
167,2024-04-15,2024-04-15 18:25:00,CGCA222560183
205,2024-04-15,2024-04-15 18:30:00,CGCA222560183
3012,2024-04-15,2024-04-15 18:37:00,CGCA222560183
3013,2024-04-15,2024-04-15 18:37:00,CGCA222560183
8166,2024-04-15,2024-04-15 18:38:00,CGCA222560176
11527,2024-04-15,2024-04-15 18:39:00,CGCA222560183
3011,2024-04-15,2024-04-15 18:40:00,CGCA222560183
3014,2024-04-15,2024-04-15 18:42:00,CGCA222560183
8151,2024-04-15,2024-04-15 18:43:00,CGCA222560176
3007,2024-04-15,2024-04-15 18:45:00,CGCA222560183
10010,2024-04-15,2024-04-15 18:50:00,CGCA222560183
11567,2024-04-15,2024-04-15 18:56:00,CGCA222560175
11275,2024-04-15,2024-04-15 18:57:00,CGCA222560155
11142,2024-04-15,2024-04-15 18:58:00,CGCA222560175
6001,2024-04-15,2024-04-15 18:58:00,CGCA222560155
11543,2024-04-15,2024-04-15 18:59:00,CGCA222560175
11462,2024-04-15,2024-04-15 19:00:00,CGCA222560155
8090,2024-04-15,2024-04-15 19:00:00,CGCA222560183
11042,2024-04-15,2024-04-15 19:00:00,CGCA222560155
6043,2024-04-15,2024-04-15 19:16:00,CGCA222560183
11495,2024-04-15,2024-04-15 19:17:00,CGCA201262943
11564,2024-04-15,2024-04-15 19:17:00,CGCA201262943
11495,2024-04-15,2024-04-15 19:18:00,CGCA201262943
11564,2024-04-15,2024-04-15 19:18:00,CGCA201262943
11564,2024-04-15,2024-04-15 19:20:00,CGCA201262943
11511,2024-04-15,2024-04-15 19:20:00,CGCA222560155
6016,2024-04-15,2024-04-15 19:25:00,CGCA222560183
11554,2024-04-15,2024-04-15 19:30:00,CGCA201262943
2024,2024-04-15,2024-04-15 19:32:00,CGCA222560183
2011,2024-04-15,2024-04-15 19:58:00,CGCA222560183
192,2024-04-15,2024-04-15 20:03:00,CGCA222560183
11130,2024-04-15,2024-04-15 20:47:00,CGCA201262943
11325,2024-04-15,2024-04-15 21:07:00,CGCA222560175
11321,2024-04-15,2024-04-15 21:13:00,CGCA222560175
11321,2024-04-15,2024-04-15 21:14:00,CGCA222560175
8029,2024-04-15,2024-04-15 21:49:00,CGCA222560176
11524,2024-04-15,2024-04-15 22:00:00,CGCA222560155
11502,2024-04-15,2024-04-15 22:00:00,CGCA222560155
11566,2024-04-15,2024-04-15 22:02:00,CGCA222560175
11020,2024-04-15,2024-04-15 22:16:00,CGCA201262943
11555,2024-04-15,2024-04-15 22:27:00,CGCA222560023
11497,2024-04-15,2024-04-15 23:07:00,CGCA222560023
11436,2024-04-15,2024-04-15 23:28:00,CGCA222560023
11444,2024-04-15,2024-04-15 23:32:00,CGCA222560023
11310,2024-04-15,2024-04-15 23:33:00,CGCA222560023
11444,2024-04-15,2024-04-15 23:33:00,CGCA222560023
11459,2024-04-15,2024-04-15 23:34:00,CGCA222560023
11362,2024-04-15,2024-04-15 23:49:00,CGCA222560175
11201,2024-04-15,2024-04-15 23:57:00,CGCA201262943
11270,2024-04-16,2024-04-16 00:05:00,CGCA222560023
11175,2024-04-16,2024-04-16 00:12:00,CGCA201262943
11121,2024-04-16,2024-04-16 00:19:00,CGCA222560175
11025,2024-04-16,2024-04-16 00:21:00,CGCA222560175
11207,2024-04-16,2024-04-16 00:21:00,CGCA222560175
11532,2024-04-16,2024-04-16 00:21:00,CGCA222560175
11409,2024-04-16,2024-04-16 00:21:00,CGCA222560175
11328,2024-04-16,2024-04-16 00:22:00,CGCA222560175
11454,2024-04-16,2024-04-16 00:22:00,CGCA222560175
11552,2024-04-16,2024-04-16 00:23:00,CGCA222560175
11530,2024-04-16,2024-04-16 00:23:00,CGCA222560175
11544,2024-04-16,2024-04-16 00:23:00,CGCA222560175
3,2024-04-16,2024-04-16 00:28:00,CGCA222560155
11534,2024-04-16,2024-04-16 00:40:00,CGCA222560023
11368,2024-04-16,2024-04-16 00:41:00,CGCA222560023
11322,2024-04-16,2024-04-16 00:44:00,CGCA222560023
11561,2024-04-16,2024-04-16 00:47:00,CGCA222560023
11167,2024-04-16,2024-04-16 00:47:00,CGCA222560023
11508,2024-04-16,2024-04-16 00:47:00,CGCA222560023
11150,2024-04-16,2024-04-16 01:00:00,CGCA222560155
11545,2024-04-16,2024-04-16 01:00:00,CGCA222560155
11014,2024-04-16,2024-04-16 01:00:00,CGCA222560155
11541,2024-04-16,2024-04-16 01:00:00,CGCA222560155
11336,2024-04-16,2024-04-16 01:00:00,CGCA222560155
2,2024-04-16,2024-04-16 01:00:00,CGCA222560155
11468,2024-04-16,2024-04-16 01:01:00,CGCA222560155
11024,2024-04-16,2024-04-16 01:01:00,CGCA222560155
11232,2024-04-16,2024-04-16 01:01:00,CGCA222560155
11539,2024-04-16,2024-04-16 01:03:00,CGCA201262943
11330,2024-04-16,2024-04-16 01:04:00,CGCA222560155
11564,2024-04-16,2024-04-16 01:06:00,CGCA201262943
11549,2024-04-16,2024-04-16 01:06:00,CGCA201262943
11487,2024-04-16,2024-04-16 01:07:00,CGCA201262943
11341,2024-04-16,2024-04-16 01:08:00,CGCA222560023
11334,2024-04-16,2024-04-16 01:08:00,CGCA222560023
11072,2024-04-16,2024-04-16 01:08:00,CGCA222560155
11486,2024-04-16,2024-04-16 01:10:00,CGCA201262943
11157,2024-04-16,2024-04-16 01:15:00,CGCA201262943
11479,2024-04-16,2024-04-16 01:20:00,CGCA201262943
11464,2024-04-16,2024-04-16 01:22:00,CGCA222560155
8041,2024-04-16,2024-04-16 01:29:00,CGCA201262943
11153,2024-04-16,2024-04-16 01:31:00,CGCA201262943
11538,2024-04-16,2024-04-16 01:33:00,CGCA201262943
19,2024-04-16,2024-04-16 05:31:00,CGCA222560183
4074,2024-04-16,2024-04-16 05:39:00,CGCA222560183
4074,2024-04-16,2024-04-16 05:44:00,CGCA222560183
188,2024-04-16,2024-04-16 05:52:00,CGCA222560183
4018,2024-04-16,2024-04-16 05:55:00,CGCA222560183
8006,2024-04-16,2024-04-16 05:57:00,CGCA222560176
6059,2024-04-16,2024-04-16 05:57:00,CGCA222560176
4084,2024-04-16,2024-04-16 05:57:00,CGCA222560183
8152,2024-04-16,2024-04-16 05:57:00,CGCA222560176
8271,2024-04-16,2024-04-16 05:57:00,CGCA222560176
8238,2024-04-16,2024-04-16 05:57:00,CGCA222560176
8256,2024-04-16,2024-04-16 05:57:00,CGCA222560176
8010,2024-04-16,2024-04-16 05:58:00,CGCA222560176
6058,2024-04-16,2024-04-16 06:00:00,CGCA222560176
8256,2024-04-16,2024-04-16 06:00:00,CGCA222560176
8034,2024-04-16,2024-04-16 06:01:00,CGCA222560176
6004,2024-04-16,2024-04-16 06:01:00,CGCA222560176
190,2024-04-16,2024-04-16 06:01:00,CGCA222560183
8274,2024-04-16,2024-04-16 06:01:00,CGCA222560176
2001,2024-04-16,2024-04-16 06:02:00,CGCA222560183
8042,2024-04-16,2024-04-16 06:02:00,CGCA222560176
6002,2024-04-16,2024-04-16 06:03:00,CGCA222560176
8169,2024-04-16,2024-04-16 06:04:00,CGCA222560176
8009,2024-04-16,2024-04-16 06:04:00,CGCA222560176
207,2024-04-16,2024-04-16 06:05:00,CGCA222560183
8035,2024-04-16,2024-04-16 06:05:00,CGCA222560176
8234,2024-04-16,2024-04-16 06:06:00,CGCA222560176
8051,2024-04-16,2024-04-16 06:06:00,CGCA222560176
8236,2024-04-16,2024-04-16 06:06:00,CGCA222560176
8005,2024-04-16,2024-04-16 06:06:00,CGCA222560176
8194,2024-04-16,2024-04-16 06:07:00,CGCA222560176
71,2024-04-16,2024-04-16 06:07:00,CGCA222560183
6003,2024-04-16,2024-04-16 06:08:00,CGCA222560176
8249,2024-04-16,2024-04-16 06:09:00,CGCA222560176
8260,2024-04-16,2024-04-16 06:10:00,CGCA222560176
4088,2024-04-16,2024-04-16 06:10:00,CGCA222560183
8075,2024-04-16,2024-04-16 06:10:00,CGCA222560176
8265,2024-04-16,2024-04-16 06:11:00,CGCA222560176
4108,2024-04-16,2024-04-16 06:12:00,CGCA222560183
8282,2024-04-16,2024-04-16 06:12:00,CGCA222560176
4029,2024-04-16,2024-04-16 06:13:00,CGCA222560183
8266,2024-04-16,2024-04-16 06:13:00,CGCA222560176
2014,2024-04-16,2024-04-16 06:16:00,CGCA222560176
8188,2024-04-16,2024-04-16 06:17:00,CGCA222560176
8058,2024-04-16,2024-04-16 06:17:00,CGCA222560176
6039,2024-04-16,2024-04-16 06:18:00,CGCA222560176
134,2024-04-16,2024-04-16 06:32:00,CGCA222560183
8267,2024-04-16,2024-04-16 06:35:00,CGCA222560176
175,2024-04-16,2024-04-16 06:35:00,CGCA222560183
136,2024-04-16,2024-04-16 06:36:00,CGCA222560183
11362,2024-04-16,2024-04-16 06:39:00,CGCA222560175
199,2024-04-16,2024-04-16 06:43:00,CGCA222560183
7,2024-04-16,2024-04-16 06:45:00,CGCA222560183
31,2024-04-16,2024-04-16 06:46:00,CGCA222560183
8191,2024-04-16,2024-04-16 06:48:00,CGCA222560176
31,2024-04-16,2024-04-16 06:48:00,CGCA222560183
11441,2024-04-16,2024-04-16 06:51:00,CGCA222560023
11013,2024-04-16,2024-04-16 06:51:00,CGCA222560175
8253,2024-04-16,2024-04-16 06:53:00,CGCA222560176
8269,2024-04-16,2024-04-16 06:55:00,CGCA222560176
11059,2024-04-16,2024-04-16 06:59:00,CGCA201262943
6095,2024-04-16,2024-04-16 07:01:00,CGCA222560176
11553,2024-04-16,2024-04-16 07:02:00,CGCA222560175
11291,2024-04-16,2024-04-16 07:05:00,CGCA222560023
4090,2024-04-16,2024-04-16 07:12:00,CGCA222560183
11392,2024-04-16,2024-04-16 07:13:00,CGCA222560175
11495,2024-04-16,2024-04-16 07:13:00,CGCA201262943
11489,2024-04-16,2024-04-16 07:14:00,CGCA201262943
8068,2024-04-16,2024-04-16 07:19:00,CGCA222560176
11076,2024-04-16,2024-04-16 07:23:00,CGCA222560175
11052,2024-04-16,2024-04-16 07:27:00,CGCA201262943
11241,2024-04-16,2024-04-16 07:27:00,CGCA222560175
4113,2024-04-16,2024-04-16 07:27:00,CGCA222560183
11015,2024-04-16,2024-04-16 07:28:00,CGCA222560175
11516,2024-04-16,2024-04-16 07:29:00,CGCA222560175
8278,2024-04-16,2024-04-16 07:31:00,CGCA222560176
4109,2024-04-16,2024-04-16 07:31:00,CGCA222560183
11021,2024-04-16,2024-04-16 07:41:00,CGCA222560175
11543,2024-04-16,2024-04-16 07:43:00,CGCA222560175
11567,2024-04-16,2024-04-16 07:43:00,CGCA222560175
11048,2024-04-16,2024-04-16 07:46:00,CGCA222560175
2053,2024-04-16,2024-04-16 07:48:00,CGCA222560176
11533,2024-04-16,2024-04-16 07:49:00,CGCA222560155
11095,2024-04-16,2024-04-16 07:50:00,CGCA222560155
11369,2024-04-16,2024-04-16 07:50:00,CGCA222560023
11270,2024-04-16,2024-04-16 07:51:00,CGCA222560023
11087,2024-04-16,2024-04-16 07:53:00,CGCA222560155
11501,2024-04-16,2024-04-16 07:56:00,CGCA201262943
11047,2024-04-16,2024-04-16 07:56:00,CGCA222560155
5,2024-04-16,2024-04-16 07:56:00,CGCA201262943
11502,2024-04-16,2024-04-16 07:57:00,CGCA222560155
11469,2024-04-16,2024-04-16 07:58:00,CGCA222560155
11139,2024-04-16,2024-04-16 07:58:00,CGCA222560155
11060,2024-04-16,2024-04-16 07:59:00,CGCA222560155
11085,2024-04-16,2024-04-16 08:01:00,CGCA222560175
8003,2024-04-16,2024-04-16 08:01:00,CGCA222560176
11375,2024-04-16,2024-04-16 08:02:00,CGCA222560155
11390,2024-04-16,2024-04-16 08:02:00,CGCA201262943
11008,2024-04-16,2024-04-16 08:04:00,CGCA201262943
11321,2024-04-16,2024-04-16 08:05:00,CGCA222560175
11325,2024-04-16,2024-04-16 08:05:00,CGCA222560175
11554,2024-04-16,2024-04-16 08:07:00,CGCA201262943
11401,2024-04-16,2024-04-16 08:07:00,CGCA201262943
11370,2024-04-16,2024-04-16 08:08:00,CGCA222560175
8255,2024-04-16,2024-04-16 08:09:00,CGCA222560176
6001,2024-04-16,2024-04-16 08:10:00,CGCA222560155
11344,2024-04-16,2024-04-16 08:10:00,CGCA222560023
11522,2024-04-16,2024-04-16 08:12:00,CGCA222560155
11157,2024-04-16,2024-04-16 08:13:00,CGCA222560175
11557,2024-04-16,2024-04-16 08:15:00,CGCA222560023
192,2024-04-16,2024-04-16 08:17:00,CGCA222560183
11155,2024-04-16,2024-04-16 08:17:00,CGCA222560155
11002,2024-04-16,2024-04-16 08:19:00,CGCA222560175
193,2024-04-16,2024-04-16 08:20:00,CGCA222560183
3015,2024-04-16,2024-04-16 08:21:00,CGCA222560183
4073,2024-04-16,2024-04-16 08:24:00,CGCA222560183
105,2024-04-16,2024-04-16 08:24:00,CGCA222560183
11028,2024-04-16,2024-04-16 08:24:00,CGCA222560023
2022,2024-04-16,2024-04-16 08:25:00,CGCA222560176
183,2024-04-16,2024-04-16 08:28:00,CGCA222560183
11201,2024-04-16,2024-04-16 08:30:00,CGCA201262943
8235,2024-04-16,2024-04-16 08:35:00,CGCA222560183
11359,2024-04-16,2024-04-16 08:35:00,CGCA222560023
2051,2024-04-16,2024-04-16 08:35:00,CGCA222560176
11031,2024-04-16,2024-04-16 08:36:00,CGCA222560155
11520,2024-04-16,2024-04-16 08:36:00,CGCA222560023
216,2024-04-16,2024-04-16 08:36:00,CGCA222560183
11452,2024-04-16,2024-04-16 08:36:00,CGCA222560023
2046,2024-04-16,2024-04-16 08:38:00,CGCA222560176
11334,2024-04-16,2024-04-16 08:38:00,CGCA222560023
189,2024-04-16,2024-04-16 08:38:00,CGCA222560183
2003,2024-04-16,2024-04-16 08:40:00,CGCA222560176
11534,2024-04-16,2024-04-16 08:41:00,CGCA222560023
8268,2024-04-16,2024-04-16 08:42:00,CGCA222560176
11507,2024-04-16,2024-04-16 08:42:00,CGCA222560023
2019,2024-04-16,2024-04-16 08:45:00,CGCA222560183
2012,2024-04-16,2024-04-16 08:47:00,CGCA222560176
2038,2024-04-16,2024-04-16 08:48:00,CGCA222560183
11421,2024-04-16,2024-04-16 08:49:00,CGCA201262943
181,2024-04-16,2024-04-16 08:51:00,CGCA222560183
4046,2024-04-16,2024-04-16 08:52:00,CGCA222560183
214,2024-04-16,2024-04-16 08:52:00,CGCA222560183
21,2024-04-16,2024-04-16 08:52:00,CGCA222560183
2045,2024-04-16,2024-04-16 08:53:00,CGCA222560183
49,2024-04-16,2024-04-16 08:54:00,CGCA222560183
11546,2024-04-16,2024-04-16 08:57:00,CGCA222560175
2025,2024-04-16,2024-04-16 09:02:00,CGCA222560183
11146,2024-04-16,2024-04-16 09:03:00,CGCA201262943
205,2024-04-16,2024-04-16 09:05:00,CGCA222560183
4055,2024-04-16,2024-04-16 09:05:00,CGCA222560183
8200,2024-04-16,2024-04-16 09:05:00,CGCA222560183
8258,2024-04-16,2024-04-16 09:06:00,CGCA222560176
8252,2024-04-16,2024-04-16 09:11:00,CGCA222560176
11502,2024-04-16,2024-04-16 09:12:00,CGCA222560155
11502,2024-04-16,2024-04-16 09:16:00,CGCA222560155
8127,2024-04-16,2024-04-16 09:16:00,CGCA222560176
11268,2024-04-16,2024-04-16 09:17:00,CGCA222560023
8232,2024-04-16,2024-04-16 09:20:00,CGCA222560176
5,2024-04-16,2024-04-16 09:22:00,CGCA222560183
8019,2024-04-16,2024-04-16 09:23:00,CGCA222560183
11349,2024-04-16,2024-04-16 09:25:00,CGCA222560023
11142,2024-04-16,2024-04-16 09:25:00,CGCA222560175
8151,2024-04-16,2024-04-16 09:26:00,CGCA222560176
11047,2024-04-16,2024-04-16 09:28:00,CGCA222560155
8245,2024-04-16,2024-04-16 09:28:00,CGCA222560176
8254,2024-04-16,2024-04-16 09:28:00,CGCA222560176
11295,2024-04-16,2024-04-16 09:29:00,CGCA222560023
11496,2024-04-16,2024-04-16 09:29:00,CGCA222560023
6009,2024-04-16,2024-04-16 09:33:00,CGCA222560176
200,2024-04-16,2024-04-16 09:34:00,CGCA222560183
9001,2024-04-16,2024-04-16 09:34:00,CGCA222560183
8166,2024-04-16,2024-04-16 09:36:00,CGCA222560176
8160,2024-04-16,2024-04-16 09:36:00,CGCA222560176
11522,2024-04-16,2024-04-16 09:36:00,CGCA222560155
11527,2024-04-16,2024-04-16 09:37:00,CGCA222560183
11082,2024-04-16,2024-04-16 09:37:00,CGCA222560155
11047,2024-04-16,2024-04-16 09:38:00,CGCA222560155
200,2024-04-16,2024-04-16 09:38:00,CGCA222560183
11537,2024-04-16,2024-04-16 09:38:00,CGCA201262943
11461,2024-04-16,2024-04-16 09:38:00,CGCA222560155
4086,2024-04-16,2024-04-16 09:40:00,CGCA222560183
8157,2024-04-16,2024-04-16 09:42:00,CGCA222560176
8193,2024-04-16,2024-04-16 09:44:00,CGCA222560176
3012,2024-04-16,2024-04-16 09:47:00,CGCA222560183
3011,2024-04-16,2024-04-16 09:48:00,CGCA222560183
8214,2024-04-16,2024-04-16 09:49:00,CGCA222560176
210,2024-04-16,2024-04-16 09:50:00,CGCA222560183
11275,2024-04-16,2024-04-16 09:50:00,CGCA222560155
11130,2024-04-16,2024-04-16 09:55:00,CGCA201262943
8207,2024-04-16,2024-04-16 09:55:00,CGCA222560183
215,2024-04-16,2024-04-16 09:57:00,CGCA222560183
11522,2024-04-16,2024-04-16 10:01:00,CGCA222560155
3013,2024-04-16,2024-04-16 10:02:00,CGCA222560183
3004,2024-04-16,2024-04-16 10:04:00,CGCA222560183
8240,2024-04-16,2024-04-16 10:07:00,CGCA222560183
11502,2024-04-16,2024-04-16 10:07:00,CGCA222560155
6043,2024-04-16,2024-04-16 10:09:00,CGCA222560183
11042,2024-04-16,2024-04-16 10:11:00,CGCA222560155
11446,2024-04-16,2024-04-16 10:12:00,CGCA222560155
11502,2024-04-16,2024-04-16 10:16:00,CGCA222560155
8090,2024-04-16,2024-04-16 10:20:00,CGCA222560183
10010,2024-04-16,2024-04-16 10:23:00,CGCA222560183
2011,2024-04-16,2024-04-16 10:25:00,CGCA222560183
33,2024-04-16,2024-04-16 10:27:00,CGCA222560183
209,2024-04-16,2024-04-16 10:27:00,CGCA222560183
3007,2024-04-16,2024-04-16 10:31:00,CGCA222560183
6069,2024-04-16,2024-04-16 10:32:00,CGCA222560183
2024,2024-04-16,2024-04-16 10:34:00,CGCA222560183
11511,2024-04-16,2024-04-16 10:41:00,CGCA222560155
2023,2024-04-16,2024-04-16 10:51:00,CGCA222560183
6016,2024-04-16,2024-04-16 10:52:00,CGCA222560183
194,2024-04-16,2024-04-16 11:02:00,CGCA222560183
3021,2024-04-16,2024-04-16 11:19:00,CGCA222560175
11060,2024-04-16,2024-04-16 11:36:00,CGCA222560155
11415,2024-04-16,2024-04-16 11:51:00,CGCA222560155
3021,2024-04-16,2024-04-16 11:57:00,CGCA222560175
11479,2024-04-16,2024-04-16 12:43:00,CGCA201262943
11060,2024-04-16,2024-04-16 12:45:00,CGCA222560155
11027,2024-04-16,2024-04-16 12:51:00,CGCA222560023
11555,2024-04-16,2024-04-16 12:52:00,CGCA222560023
8029,2024-04-16,2024-04-16 12:55:00,CGCA222560176
11546,2024-04-16,2024-04-16 12:59:00,CGCA222560175
11566,2024-04-16,2024-04-16 12:59:00,CGCA222560175
3020,2024-04-16,2024-04-16 13:03:00,CGCA201262943
3019,2024-04-16,2024-04-16 13:09:00,CGCA222560155
11047,2024-04-16,2024-04-16 13:23:00,CGCA222560155
11047,2024-04-16,2024-04-16 13:25:00,CGCA222560155
6002,2024-04-16,2024-04-16 13:32:00,CGCA222560176
11546,2024-04-16,2024-04-16 13:53:00,CGCA201262943
19,2024-04-16,2024-04-16 13:56:00,CGCA222560183
2011,2024-04-16,2024-04-16 13:57:00,CGCA222560183
11414,2024-04-16,2024-04-16 14:04:00,CGCA222560155
2001,2024-04-16,2024-04-16 14:05:00,CGCA222560183
8090,2024-04-16,2024-04-16 14:07:00,CGCA222560183
71,2024-04-16,2024-04-16 14:07:00,CGCA222560183
8169,2024-04-16,2024-04-16 14:09:00,CGCA222560176
8075,2024-04-16,2024-04-16 14:10:00,CGCA222560176
8006,2024-04-16,2024-04-16 14:10:00,CGCA222560176
8249,2024-04-16,2024-04-16 14:10:00,CGCA222560176
8282,2024-04-16,2024-04-16 14:10:00,CGCA222560176
207,2024-04-16,2024-04-16 14:11:00,CGCA222560183
8266,2024-04-16,2024-04-16 14:11:00,CGCA222560176
8051,2024-04-16,2024-04-16 14:11:00,CGCA222560176
8009,2024-04-16,2024-04-16 14:11:00,CGCA222560176
8238,2024-04-16,2024-04-16 14:11:00,CGCA222560176
8042,2024-04-16,2024-04-16 14:11:00,CGCA222560176
8274,2024-04-16,2024-04-16 14:12:00,CGCA222560176
8152,2024-04-16,2024-04-16 14:12:00,CGCA222560176
4074,2024-04-16,2024-04-16 14:12:00,CGCA222560183
6039,2024-04-16,2024-04-16 14:12:00,CGCA222560176
8010,2024-04-16,2024-04-16 14:12:00,CGCA222560176
8234,2024-04-16,2024-04-16 14:12:00,CGCA222560176
8256,2024-04-16,2024-04-16 14:12:00,CGCA222560176
8267,2024-04-16,2024-04-16 14:13:00,CGCA222560176
4029,2024-04-16,2024-04-16 14:13:00,CGCA222560183
190,2024-04-16,2024-04-16 14:13:00,CGCA222560183
8034,2024-04-16,2024-04-16 14:14:00,CGCA222560176
4018,2024-04-16,2024-04-16 14:14:00,CGCA222560183
8035,2024-04-16,2024-04-16 14:14:00,CGCA222560176
6004,2024-04-16,2024-04-16 14:15:00,CGCA222560176
4108,2024-04-16,2024-04-16 14:15:00,CGCA222560183
6059,2024-04-16,2024-04-16 14:15:00,CGCA222560176
4084,2024-04-16,2024-04-16 14:15:00,CGCA222560183
8005,2024-04-16,2024-04-16 14:16:00,CGCA222560176
8265,2024-04-16,2024-04-16 14:17:00,CGCA222560176
8260,2024-04-16,2024-04-16 14:19:00,CGCA222560176
6003,2024-04-16,2024-04-16 14:19:00,CGCA222560176
6058,2024-04-16,2024-04-16 14:26:00,CGCA222560176
8058,2024-04-16,2024-04-16 14:26:00,CGCA222560176
11325,2024-04-16,2024-04-16 14:37:00,CGCA222560175
134,2024-04-16,2024-04-16 14:37:00,CGCA222560183
175,2024-04-16,2024-04-16 14:38:00,CGCA222560183
136,2024-04-16,2024-04-16 14:39:00,CGCA222560183
11444,2024-04-16,2024-04-16 14:39:00,CGCA222560023
11321,2024-04-16,2024-04-16 14:40:00,CGCA222560175
11497,2024-04-16,2024-04-16 14:41:00,CGCA222560023
199,2024-04-16,2024-04-16 14:42:00,CGCA222560183
7,2024-04-16,2024-04-16 14:44:00,CGCA222560183
11436,2024-04-16,2024-04-16 14:45:00,CGCA222560023
11431,2024-04-16,2024-04-16 14:45:00,CGCA222560023
188,2024-04-16,2024-04-16 14:50:00,CGCA222560183
31,2024-04-16,2024-04-16 14:51:00,CGCA222560183
4113,2024-04-16,2024-04-16 14:53:00,CGCA222560183
11446,2024-04-16,2024-04-16 14:55:00,CGCA222560155
2011,2024-04-16,2024-04-16 14:58:00,CGCA222560183
4109,2024-04-16,2024-04-16 15:00:00,CGCA222560183
11446,2024-04-16,2024-04-16 15:03:00,CGCA222560155
8090,2024-04-16,2024-04-16 15:04:00,CGCA222560183
8068,2024-04-16,2024-04-16 15:05:00,CGCA222560176
11369,2024-04-16,2024-04-16 15:15:00,CGCA222560023
11461,2024-04-16,2024-04-16 15:20:00,CGCA222560155
11024,2024-04-16,2024-04-16 15:29:00,CGCA222560155
11508,2024-04-16,2024-04-16 15:40:00,CGCA222560023
11150,2024-04-16,2024-04-16 15:43:00,CGCA222560155
11014,2024-04-16,2024-04-16 15:43:00,CGCA222560155
11564,2024-04-16,2024-04-16 15:44:00,CGCA201262943
11523,2024-04-16,2024-04-16 15:44:00,CGCA222560155
11121,2024-04-16,2024-04-16 15:45:00,CGCA222560175
11454,2024-04-16,2024-04-16 15:49:00,CGCA222560175
2,2024-04-16,2024-04-16 15:50:00,CGCA222560155
11541,2024-04-16,2024-04-16 15:50:00,CGCA222560155
11545,2024-04-16,2024-04-16 15:50:00,CGCA222560155
2014,2024-04-16,2024-04-16 15:51:00,CGCA222560176
8188,2024-04-16,2024-04-16 15:51:00,CGCA222560176
11143,2024-04-16,2024-04-16 15:52:00,CGCA222560155
11263,2024-04-16,2024-04-16 15:54:00,CGCA222560155
11478,2024-04-16,2024-04-16 15:54:00,CGCA222560155
11468,2024-04-16,2024-04-16 15:54:00,CGCA222560155
11561,2024-04-16,2024-04-16 15:55:00,CGCA222560023
11303,2024-04-16,2024-04-16 15:56:00,CGCA222560175
11153,2024-04-16,2024-04-16 15:56:00,CGCA201262943
11538,2024-04-16,2024-04-16 15:57:00,CGCA201262943
11535,2024-04-16,2024-04-16 15:57:00,CGCA222560023
11368,2024-04-16,2024-04-16 15:58:00,CGCA222560023
11322,2024-04-16,2024-04-16 15:58:00,CGCA222560023
11336,2024-04-16,2024-04-16 15:59:00,CGCA222560155
11512,2024-04-16,2024-04-16 16:01:00,CGCA222560023
11059,2024-04-16,2024-04-16 16:01:00,CGCA201262943
11052,2024-04-16,2024-04-16 16:01:00,CGCA201262943
11519,2024-04-16,2024-04-16 16:01:00,CGCA222560023
11544,2024-04-16,2024-04-16 16:02:00,CGCA222560175
11441,2024-04-16,2024-04-16 16:03:00,CGCA222560023
11207,2024-04-16,2024-04-16 16:03:00,CGCA222560175
11518,2024-04-16,2024-04-16 16:03:00,CGCA222560023
11291,2024-04-16,2024-04-16 16:04:00,CGCA222560023
11539,2024-04-16,2024-04-16 16:04:00,CGCA201262943
11518,2024-04-16,2024-04-16 16:04:00,CGCA222560023
8269,2024-04-16,2024-04-16 16:05:00,CGCA222560176
8278,2024-04-16,2024-04-16 16:07:00,CGCA222560176
4090,2024-04-16,2024-04-16 16:07:00,CGCA222560183
8236,2024-04-16,2024-04-16 16:08:00,CGCA222560176
8253,2024-04-16,2024-04-16 16:09:00,CGCA222560176
4088,2024-04-16,2024-04-16 16:09:00,CGCA222560183
11290,2024-04-16,2024-04-16 16:10:00,CGCA222560175
