TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP
20010,002,2025-08-09,14,15,1,2025-08-09 14:15:00,WED3240401373
20010,002,2025-08-11,8,7,0,2025-08-11 08:07:00,CGCA231161346
20010,002,2025-08-11,15,56,0,2025-08-11 15:56:00,CGCA231161346
20010,002,2025-08-12,8,36,0,2025-08-12 08:36:00,CGCA231161346
20010,002,2025-08-12,15,55,1,2025-08-12 15:55:00,WED3240401373
20010,002,2025-08-13,7,29,0,2025-08-13 07:29:00,CGCA231161346
20010,002,2025-08-13,15,58,1,2025-08-13 15:58:00,WED3240401373
20010,002,2025-08-14,7,7,0,2025-08-14 07:07:00,CGCA231161346
20010,002,2025-08-14,7,11,0,2025-08-14 07:11:00,CGCA231161346
20011,002,2025-08-09,6,59,0,2025-08-09 06:59:00,CGCA231161346
20011,002,2025-08-09,14,24,1,2025-08-09 14:24:00,WED3240401373
20011,002,2025-08-11,6,53,0,2025-08-11 06:53:00,CGCA231161346
20011,002,2025-08-11,14,28,1,2025-08-11 14:28:00,WED3240401373
20011,002,2025-08-12,13,59,0,2025-08-12 13:59:00,CGCA231161346
20011,002,2025-08-12,21,0,1,2025-08-12 21:00:00,WED3240401373
20011,002,2025-08-13,6,54,0,2025-08-13 06:54:00,CGCA231161346
20011,002,2025-08-13,13,56,1,2025-08-13 13:56:00,WED3240401373
20011,002,2025-08-14,6,52,0,2025-08-14 06:52:00,CGCA231161346
20011,002,2025-08-14,13,53,1,2025-08-14 13:53:00,WED3240401373
20012,002,2025-08-09,7,6,0,2025-08-09 07:06:00,CGCA231161346
20012,002,2025-08-09,13,57,1,2025-08-09 13:57:00,WED3240401373
20012,002,2025-08-10,7,2,0,2025-08-10 07:02:00,CGCA231161346
20012,002,2025-08-10,20,54,1,2025-08-10 20:54:00,WED3240401373
20012,002,2025-08-11,14,18,0,2025-08-11 14:18:00,CGCA231161346
20012,002,2025-08-11,20,49,1,2025-08-11 20:49:00,WED3240401373
20012,002,2025-08-11,20,54,0,2025-08-11 20:54:00,CGCA231161346
20012,002,2025-08-12,6,57,1,2025-08-12 06:57:00,WED3240401373
20012,002,2025-08-12,14,11,0,2025-08-12 14:11:00,CGCA231161346
20012,002,2025-08-12,21,9,1,2025-08-12 21:09:00,WED3240401373
20012,002,2025-08-13,14,14,0,2025-08-13 14:14:00,CGCA231161346
20012,002,2025-08-13,20,57,1,2025-08-13 20:57:00,WED3240401373
20014,002,2025-08-09,9,5,0,2025-08-09 09:05:00,CGCA231161346
20014,002,2025-08-09,17,26,1,2025-08-09 17:26:00,WED3240401373
20014,002,2025-08-11,9,4,0,2025-08-11 09:04:00,CGCA231161346
